Date,Alarm,BridgeSpeedFeedback,HoistMotorTorque,BridgePosition,BridgeRopeAngle,BridgeMotorTorque,HoistSpeedFeedback,LoadTare,HoistPosition,TrolleyMotorTorque,TrolleySpeedFeedback,TrolleyPosition,TrolleyRopeAngle,Cycle
2103-09-03 17:35:09+00:00,0,0.0,0.0,22.659000000000002,0.00852798,0.0,0.0,0.41,1.239,0.0,0.0,8.783999999999999,0.00581008,6
2103-09-03 17:35:09.250000+00:00,0,0.0,0.0,22.659000000000002,0.0106959,0.0,0.0,0.4,1.239,0.0,0.0,8.783999999999999,0.00185084,6
2103-09-03 17:35:09.500000+00:00,1,0.0,0.0,22.659000000000002,0.015690100000000002,0.0,0.0,0.4,1.239,0.0,0.0,8.783999999999999,-0.00245178,6
2103-09-03 17:35:09.750000+00:00,0,0.0,0.0,22.659000000000002,0.021130700000000002,0.0,0.0,0.39,1.239,0.0,0.0,8.783999999999999,-0.00627752,6
2103-09-03 17:35:10+00:00,0,0.0,0.0,22.659000000000002,0.021130700000000002,0.0,0.0,0.39,1.239,0.0,0.0,8.783999999999999,-0.00627752,6
2103-09-03 17:35:10.250000+00:00,0,0.0,0.0,22.659000000000002,0.025983999999999997,0.0,0.0,0.38,1.239,0.0,0.0,8.783999999999999,-0.00953425,6
2103-09-03 17:35:10.500000+00:00,0,0.0,0.0,22.659000000000002,0.026531799999999998,0.0,0.0,0.38,1.239,0.0,0.0,8.783999999999999,-0.00920559,6
2103-09-03 17:35:10.750000+00:00,0,0.0,0.0,22.659000000000002,0.026531799999999998,0.0,0.0,0.38,1.239,0.0,0.0,8.783999999999999,-0.00920559,6
2103-09-03 17:35:11+00:00,0,0.0,0.0,22.659000000000002,0.0265569,0.0,0.0,0.38,1.239,0.0,0.0,8.783999999999999,-0.00561552,6
2103-09-03 17:35:11.250000+00:00,0,0.0,0.0,22.659000000000002,0.0265567,0.0,0.0,0.39,1.239,0.0,0.0,8.783999999999999,-0.00560043,6
2103-09-03 17:35:11.500000+00:00,0,0.0,0.0,22.659000000000002,0.0265567,0.0,0.0,0.39,1.239,0.0,0.0,8.783999999999999,-0.00560043,6
2103-09-03 17:35:11.750000+00:00,0,0.0,0.0,22.659000000000002,0.0265567,0.0,0.0,0.4,1.239,17.0,0.5,8.785,-0.00559979,6
2103-09-03 17:35:12+00:00,0,0.0,0.0,22.659000000000002,0.0127823,0.0,0.0,0.4,1.239,13.0,1.36,8.786,0.0132057,6
2103-09-03 17:35:12.250000+00:00,0,0.0,0.0,22.659000000000002,0.00813824,0.0,0.0,0.41,1.239,25.0,1.86,8.789,0.00682612,6
2103-09-03 17:35:12.500000+00:00,0,0.0,0.0,22.659000000000002,0.00813824,0.0,0.0,0.41,1.239,25.0,1.86,8.789,0.00682612,6
2103-09-03 17:35:12.750000+00:00,0,0.0,0.0,22.659000000000002,0.00892256,0.0,0.0,0.41,1.239,11.0,2.4,8.792,0.00508957,6
2103-09-03 17:35:13+00:00,0,0.0,0.0,22.659000000000002,0.0113471,0.0,0.0,0.4,1.239,22.0,2.66,8.795,0.00260185,6
2103-09-03 17:35:13.250000+00:00,0,0.0,0.0,22.659000000000002,0.011406999999999999,0.0,0.0,0.4,1.239,18.0,2.7,8.798,0.00258532,6
2103-09-03 17:35:13.500000+00:00,0,0.0,0.0,22.659000000000002,0.011407299999999999,0.0,0.0,0.39,1.239,21.0,0.6,8.8,0.00258443,6
2103-09-03 17:35:13.750000+00:00,0,0.0,0.0,22.659000000000002,0.0217655,0.0,0.0,0.38,1.239,49.0,1.9,8.802,-0.00269868,6
2103-09-03 17:35:14+00:00,0,0.0,0.0,22.659000000000002,0.0217655,0.0,0.0,0.38,1.239,49.0,1.9,8.802,-0.00269868,6
2103-09-03 17:35:14.250000+00:00,0,0.0,0.0,22.659000000000002,0.0261106,0.0,0.0,0.38,1.239,36.0,4.66,8.809,-0.00246322,6
2103-09-03 17:35:14.500000+00:00,0,0.0,0.0,22.659000000000002,0.0219435,0.0,0.0,0.39,1.239,34.0,5.66,8.816,-0.00195094,6
2103-09-03 17:35:14.750000+00:00,0,0.0,0.0,22.659000000000002,0.018800599999999997,0.0,0.0,0.39,1.239,36.0,5.6,8.824,0.00200499,6
2103-09-03 17:35:15+00:00,0,0.0,0.0,22.659000000000002,0.018800599999999997,0.0,0.0,0.39,1.239,36.0,5.6,8.824,0.00200499,6
2103-09-03 17:35:15.250000+00:00,0,0.0,0.0,22.659000000000002,0.0175132,0.0,0.0,0.4,1.239,39.0,5.6,8.831,0.00401434,6
2103-09-03 17:35:15.500000+00:00,0,0.0,0.0,22.659000000000002,0.012750200000000001,0.0,0.0,0.4,1.239,27.0,6.33,8.839,0.00906199,6
2103-09-03 17:35:15.750000+00:00,0,0.0,0.0,22.659000000000002,0.00736278,0.0,0.0,0.4,1.239,27.0,6.63,8.847999999999999,0.00956145,6
2103-09-03 17:35:16+00:00,1,0.0,0.0,22.659000000000002,0.00702679,0.0,0.0,0.41,1.239,16.0,6.66,8.856,0.00649501,6
2103-09-03 17:35:16.250000+00:00,0,0.0,0.0,22.659000000000002,0.00934344,0.0,0.0,0.41,1.239,31.0,7.46,8.866,-0.00327365,6
2103-09-03 17:35:16.500000+00:00,0,0.0,0.0,22.659000000000002,0.00934344,0.0,0.0,0.41,1.239,31.0,7.46,8.866,-0.00327365,6
2103-09-03 17:35:16.750000+00:00,0,0.0,0.0,22.659000000000002,0.016884299999999998,0.0,0.0,0.4,1.239,30.0,7.53,8.879,-0.00384639,6
2103-09-03 17:35:17+00:00,0,0.0,0.0,22.659000000000002,0.015046299999999999,0.0,0.0,0.4,1.239,40.0,7.46,8.888,-0.00769385,6
2103-09-03 17:35:17.250000+00:00,0,0.0,0.0,22.659000000000002,0.0150376,0.0,0.0,0.39,1.239,36.0,7.46,8.898,-0.00771207,6
2103-09-03 17:35:17.500000+00:00,0,0.0,0.0,22.659000000000002,0.0150376,0.0,0.0,0.39,1.239,36.0,7.46,8.898,-0.00771207,6
2103-09-03 17:35:17.750000+00:00,0,0.0,0.0,22.659000000000002,0.0150376,0.0,0.0,0.38,1.239,34.0,7.46,8.907,-0.00771171,6
2103-09-03 17:35:18+00:00,0,0.0,0.0,22.659000000000002,0.027907599999999998,0.0,0.0,0.38,1.239,-3.0,4.7,8.915,-0.00985009,6
2103-09-03 17:35:18.250000+00:00,0,0.0,0.0,22.659000000000002,0.0231543,0.0,0.0,0.39,1.239,38.0,0.93,8.917,-0.00534805,6
2103-09-03 17:35:18.500000+00:00,0,0.0,0.0,22.659000000000002,0.016220500000000002,0.0,0.0,0.39,1.239,29.0,8.1,8.9245,0.018848,6
2103-09-03 17:35:18.750000+00:00,0,0.0,0.0,22.659000000000002,0.0115605,0.0,0.0,0.4,1.239,29.0,12.1,8.937999999999999,0.0044249,6
2103-09-03 17:35:19+00:00,0,0.0,0.0,22.659000000000002,0.0115605,0.0,0.0,0.4,1.239,29.0,12.1,8.937999999999999,0.0044249,6
2103-09-03 17:35:19.250000+00:00,0,0.0,0.0,22.659000000000002,0.012259299999999999,0.0,0.0,0.4,1.239,-2.0,6.66,8.95,-0.00144039,6
2103-09-03 17:35:19.500000+00:00,0,0.0,0.0,22.659000000000002,0.010880599999999999,0.0,0.0,0.4,1.239,56.0,2.9,8.954,0.00836812,6
2103-09-03 17:35:19.750000+00:00,0,0.0,0.0,22.659000000000002,0.00578283,0.0,0.0,0.41,1.239,71.0,10.66,8.965,0.00234281,6
2103-09-03 17:35:20+00:00,0,0.0,0.0,22.659000000000002,0.0130352,0.0,0.0,0.4,1.239,37.0,13.83,8.982000000000001,0.000541754,6
2103-09-03 17:35:20.250000+00:00,0,0.0,0.0,22.659000000000002,0.0175476,0.0,0.0,0.4,1.239,52.0,11.83,8.998,-0.010069499999999999,6
2103-09-03 17:35:20.500000+00:00,0,0.0,0.0,22.659000000000002,0.0175476,0.0,0.0,0.4,1.239,52.0,11.83,8.998,-0.010069499999999999,6
2103-09-03 17:35:20.750000+00:00,0,0.0,0.0,22.659000000000002,0.022607,0.0,0.0,0.39,1.239,2.0,11.26,9.015,-0.017794499999999998,6
2103-09-03 17:35:21+00:00,0,0.0,0.0,22.659000000000002,0.0249736,0.0,0.0,0.38,1.239,-9.0,3.13,9.022,-0.0211488,6
2103-09-03 17:35:21.250000+00:00,0,0.0,98.0,22.659000000000002,0.0240764,0.0,0.0,0.39,1.239,-5.0,0.1,9.023,-0.011386499999999999,6
2103-09-03 17:35:21.500000+00:00,0,0.0,98.0,22.659000000000002,0.0240764,0.0,0.0,0.39,1.239,-5.0,0.1,9.023,-0.011386499999999999,6
2103-09-03 17:35:21.750000+00:00,0,0.0,-80.0,22.659000000000002,0.0218696,0.0,-0.5,0.38,1.239,3.0,0.0,9.023,0.00324178,6
2103-09-03 17:35:22+00:00,0,0.0,-73.5,22.659000000000002,0.0216196,0.0,-2.795,0.39,1.238,0.0,0.0,9.023,0.011747399999999998,6
2103-09-03 17:35:22.250000+00:00,0,0.0,-55.0,22.659000000000002,0.0171925,0.0,-8.96,0.4,1.236,2.0,0.0,9.023,0.0150671,6
2103-09-03 17:35:22.500000+00:00,0,0.0,-72.0,22.659000000000002,0.013491999999999999,0.0,-14.3,0.4,1.2309999999999999,-2.0,0.0,9.023,0.010838799999999999,6
2103-09-03 17:35:22.750000+00:00,0,0.0,-70.0,22.659000000000002,0.00988058,0.0,-13.83,0.41,1.225,1.0,0.0,9.023,0.00634801,6
2103-09-03 17:35:23+00:00,0,0.0,-74.0,22.659000000000002,0.00988058,0.0,-13.96,0.41,1.2209999999999999,1.0,0.0,9.023,0.00634801,6
2103-09-03 17:35:23.250000+00:00,0,0.0,-74.0,22.659000000000002,0.00791949,0.0,-13.9,0.41,1.219,-1.0,0.0,9.023,0.00215402,6
2103-09-03 17:35:23.500000+00:00,0,0.0,-71.0,22.659000000000002,0.00687665,0.0,-13.9,0.41,1.214,2.0,0.0,9.023,-0.00660818,6
2103-09-03 17:35:23.750000+00:00,0,0.0,-72.0,22.659000000000002,0.0119693,0.0,-13.9,0.4,1.208,0.0,0.0,9.023,-0.0116315,6
2103-09-03 17:35:24+00:00,0,0.0,-70.0,22.659000000000002,0.014982299999999999,0.0,-13.98,0.39,1.2035,0.0,0.0,9.023,-0.00620085,6
2103-09-03 17:35:24.250000+00:00,1,0.0,-76.0,22.659000000000002,0.0203727,0.0,-16.1,0.39,1.196,0.0,0.0,9.023,-0.00874549,6
2103-09-03 17:35:24.500000+00:00,0,0.0,-76.0,22.659000000000002,0.0203727,0.0,-16.1,0.39,1.196,0.0,0.0,9.023,-0.00874549,6
2103-09-03 17:35:24.750000+00:00,0,0.0,-62.0,22.659000000000002,0.0200003,0.0,-17.4,0.39,1.19,4.0,0.0,9.023,-0.00772608,6
2103-09-03 17:35:25+00:00,0,0.0,-48.5,22.659000000000002,0.0249416,0.0,-19.0,0.36,1.1815,1.0,0.0,9.023,-0.00413916,6
2103-09-03 17:35:25.250000+00:00,0,0.0,18.0,22.659000000000002,0.0313713,0.0,-11.0,0.17,1.175,-1.0,0.0,9.024,-0.0021156,6
2103-09-03 17:35:25.500000+00:00,0,0.0,10.0,22.659000000000002,0.018810499999999997,0.0,-10.36,0.02,1.17,2.0,0.0,9.024,-0.000788745,6
2103-09-03 17:35:25.750000+00:00,0,0.0,-9.0,22.659000000000002,0.0118173,0.0,0.4,-0.05,1.169,-1.0,0.0,9.024,0.00670916,6
2103-09-03 17:35:26+00:00,0,0.0,-4.0,22.659000000000002,0.0118173,0.0,0.4,-0.05,1.169,-1.0,0.0,9.024,0.00670916,6
2103-09-03 17:35:26.250000+00:00,0,0.0,-2.0,22.659000000000002,0.0111762,0.0,0.0,-0.05,1.169,1.0,0.0,9.024,0.00460884,6
2103-09-03 17:35:26.500000+00:00,0,0.0,-6.0,22.659000000000002,0.013894499999999999,0.0,0.0,-0.05,1.169,2.0,0.0,9.024,-0.00115819,6
2103-09-03 17:35:26.750000+00:00,0,0.0,-5.0,22.659000000000002,0.015090200000000002,0.0,0.0,-0.05,1.169,3.0,0.0,9.024,-0.000800673,6
2103-09-03 17:35:27+00:00,0,0.0,-3.0,22.659000000000002,0.015090200000000002,0.0,0.0,-0.05,1.169,3.0,0.0,9.024,-0.000800673,6
2103-09-03 17:35:27.250000+00:00,0,0.0,-3.0,22.659000000000002,0.013080000000000001,0.0,0.0,-0.05,1.169,-1.0,0.0,9.024,0.00255832,6
2103-09-03 17:35:27.500000+00:00,1,0.0,49.0,22.659000000000002,0.0158726,0.0,-10.3,-0.05,1.167,-1.0,0.0,9.024,-0.000828501,6
2103-09-03 17:35:27.750000+00:00,0,0.0,-7.0,22.659000000000002,0.0144979,0.0,0.8,-0.05,1.166,0.0,0.0,9.024,-0.00171779,6
2103-09-03 17:35:28+00:00,0,0.0,-8.0,22.659000000000002,0.0144979,0.0,0.0,-0.05,1.166,0.0,0.0,9.024,-0.00171779,6
2103-09-03 17:35:28.250000+00:00,0,0.0,-8.0,22.659000000000002,0.0130964,0.0,0.0,-0.05,1.166,0.0,0.0,9.024,0.0039386,6
2103-09-03 17:35:28.500000+00:00,0,0.0,26.0,22.659000000000002,0.0116612,0.0,1.06,-0.05,1.166,0.0,0.0,9.024,0.00151342,6
2103-09-03 17:35:28.750000+00:00,0,0.0,32.0,22.659000000000002,0.010191799999999999,0.0,6.2,-0.05,1.168,0.0,0.0,9.024,7.026640000000001e-05,6
2103-09-03 17:35:29+00:00,0,0.0,50.0,22.659000000000002,0.015183600000000002,0.0,7.3,-0.05,1.171,0.0,0.0,9.024,0.0011576,6
2103-09-03 17:35:29.250000+00:00,0,0.0,38.0,22.659000000000002,0.025452900000000004,0.0,8.95,-0.03,1.173,0.0,0.0,9.024,0.0031101999999999996,6
2103-09-03 17:35:29.500000+00:00,0,0.0,38.0,22.659000000000002,0.025452900000000004,0.0,8.95,-0.03,1.173,0.0,0.0,9.024,0.0031101999999999996,6
2103-09-03 17:35:29.750000+00:00,0,0.0,107.0,22.659000000000002,0.029668200000000002,0.0,6.96,0.05,1.177,0.0,0.0,9.024,-0.00257659,6
2103-09-03 17:35:30+00:00,0,0.0,129.0,22.659000000000002,0.0248678,0.0,7.2,0.3,1.18,0.0,0.0,9.024,-0.00038652900000000004,6
2103-09-03 17:35:30.250000+00:00,0,0.0,150.0,22.659000000000002,0.0407719,0.0,6.415,0.36,1.1825,0.0,0.0,9.024,-0.00307826,6
2103-09-03 17:35:30.500000+00:00,0,0.0,159.0,22.659000000000002,0.0419109,0.0,8.56,0.37,1.186,0.0,0.0,9.024,-0.00539871,6
2103-09-03 17:35:30.750000+00:00,0,0.0,152.0,22.659000000000002,0.0181084,0.0,13.9,0.39,1.1909999999999998,0.0,0.0,9.024,0.00323334,6
2103-09-03 17:35:31+00:00,0,0.0,152.0,22.659000000000002,0.0181084,0.0,13.9,0.39,1.1909999999999998,0.0,0.0,9.024,0.00323334,6
2103-09-03 17:35:31.250000+00:00,0,0.0,150.0,22.659000000000002,0.016065700000000002,0.0,15.33,0.4,1.1985,0.0,0.0,9.024,-0.0074502,6
2103-09-03 17:35:31.500000+00:00,0,0.0,150.0,22.659000000000002,0.011401999999999999,0.0,12.0,0.4,1.204,0.0,0.0,9.024,0.00682465,6
2103-09-03 17:35:31.750000+00:00,0,0.0,140.0,22.659000000000002,0.011588600000000001,0.0,10.03,0.41,1.21,0.0,0.0,9.024,0.0064183999999999995,6
2103-09-03 17:35:32+00:00,0,0.0,136.0,22.659000000000002,0.011588600000000001,0.0,9.6,0.41,1.21,0.0,0.0,9.024,0.0064183999999999995,6
2103-09-03 17:35:32.250000+00:00,0,0.0,166.0,22.659000000000002,0.010286499999999999,0.0,8.96,0.41,1.213,0.0,0.0,9.024,0.00252044,6
2103-09-03 17:35:32.500000+00:00,0,0.0,96.0,22.659000000000002,0.00878839,1.0,-0.16,0.41,1.215,0.0,0.0,9.024,-0.00556185,6
2103-09-03 17:35:32.750000+00:00,0,0.5,97.0,22.659000000000002,0.011220299999999999,82.0,0.0,0.41,1.215,0.0,0.0,9.024,-0.00579182,6
2103-09-03 17:35:33+00:00,0,0.5,101.0,22.659000000000002,0.011220299999999999,82.0,0.0,0.41,1.215,0.0,0.0,9.024,-0.00579182,6
2103-09-03 17:35:33.250000+00:00,0,6.18,102.0,22.666,0.010739499999999999,65.0,0.0,0.41,1.215,0.0,0.0,9.024,-0.00688041,6
2103-09-03 17:35:33.500000+00:00,0,4.76,101.0,22.677,0.0107213,-20.0,0.0,0.4,1.215,0.0,0.0,9.024,-0.00688558,6
2103-09-03 17:35:33.750000+00:00,0,0.63,101.0,22.679000000000002,0.0107313,18.0,0.0,0.4,1.215,0.0,0.0,9.024,-0.006885600000000001,6
2103-09-03 17:35:34+00:00,0,0.63,100.0,22.679000000000002,0.0107313,18.0,0.0,0.4,1.215,0.0,0.0,9.024,-0.006885600000000001,6
2103-09-03 17:35:34.250000+00:00,0,0.0,100.0,22.679000000000002,0.0208644,-11.0,0.0,0.39,1.215,0.0,0.0,9.024,-7.99745e-05,6
2103-09-03 17:35:34.500000+00:00,0,0.0,101.0,22.679000000000002,0.0220604,-6.0,0.0,0.39,1.215,0.0,0.0,9.024,0.00265639,6
2103-09-03 17:35:34.750000+00:00,0,0.0,99.0,22.679000000000002,0.0289966,-4.0,0.0,0.39,1.215,0.0,0.0,9.024,0.00029543,6
2103-09-03 17:35:35+00:00,0,0.0,103.0,22.679000000000002,0.026075099999999997,-1.0,0.0,0.39,1.215,17.0,-0.63,9.023,0.000387721,6
2103-09-03 17:35:35.250000+00:00,0,0.0,101.5,22.679000000000002,0.022750700000000002,-2.0,0.0,0.4,1.215,15.0,-0.56,9.022,-0.00023097900000000003,6
2103-09-03 17:35:35.500000+00:00,0,0.0,101.5,22.679000000000002,0.022750700000000002,-2.0,0.0,0.4,1.215,15.0,-0.56,9.022,-0.00023097900000000003,6
2103-09-03 17:35:35.750000+00:00,0,0.0,101.0,22.679000000000002,0.0168009,-1.0,0.0,0.4,1.215,16.0,-0.86,9.021,0.0009516510000000001,6
2103-09-03 17:35:36+00:00,0,0.0,103.0,22.679000000000002,0.0115525,-2.0,0.0,0.41,1.215,16.0,-0.86,9.02,-0.00292493,6
2103-09-03 17:35:36.250000+00:00,0,0.0,100.0,22.679000000000002,0.00716774,-1.0,0.0,0.41,1.215,23.0,-2.03,9.017999999999999,-0.00909606,6
2103-09-03 17:35:36.500000+00:00,0,0.0,100.0,22.679000000000002,0.00716774,-1.0,0.0,0.41,1.215,23.0,-2.03,9.017999999999999,-0.00909606,6
2103-09-03 17:35:36.750000+00:00,0,0.0,101.0,22.679000000000002,0.00977872,-1.0,0.0,0.41,1.215,54.0,-5.16,9.012,-0.00716227,6
2103-09-03 17:35:37+00:00,0,0.0,102.0,22.679000000000002,0.0133456,2.0,0.0,0.41,1.215,35.0,-7.26,9.002,0.00251469,6
2103-09-03 17:35:37.250000+00:00,0,0.0,103.0,22.679000000000002,0.018932900000000003,2.0,0.0,0.4,1.215,67.0,-10.3,8.987,0.00429991,6
2103-09-03 17:35:37.500000+00:00,0,0.0,103.0,22.679000000000002,0.018932900000000003,2.0,0.0,0.4,1.215,67.0,-10.3,8.987,0.00429991,6
2103-09-03 17:35:37.750000+00:00,0,0.0,101.0,22.679000000000002,0.023622900000000002,2.0,0.0,0.4,1.215,55.0,-13.06,8.972000000000001,0.00250906,6
2103-09-03 17:35:38+00:00,0,0.0,1.0,22.679000000000002,0.0235939,3.0,0.0,0.39,1.215,53.0,-14.73,8.947000000000001,0.00837074,6
2103-09-03 17:35:38.250000+00:00,0,0.0,1.0,22.679000000000002,0.0229883,-2.0,0.0,0.39,1.215,59.0,-17.86,8.9235,0.0102428,6
2103-09-03 17:35:38.500000+00:00,0,0.0,1.0,22.679000000000002,0.0229883,-2.0,0.0,0.39,1.215,59.0,-17.86,8.9235,0.0102428,6
2103-09-03 17:35:38.750000+00:00,0,0.0,1.0,22.679000000000002,0.021043400000000004,-1.0,0.0,0.39,1.215,49.0,-18.2,8.901,0.00973244,6
2103-09-03 17:35:39+00:00,0,0.0,0.0,22.679000000000002,0.021221200000000003,-1.0,0.0,0.4,1.215,44.0,-18.6,8.877,0.00939353,6
2103-09-03 17:35:39.250000+00:00,0,0.0,0.0,22.679000000000002,0.0135186,1.0,0.0,0.4,1.215,44.0,-19.23,8.845,-0.00337546,6
2103-09-03 17:35:39.500000+00:00,0,0.0,0.0,22.679000000000002,0.0135186,1.0,0.0,0.4,1.215,44.0,-19.23,8.845,-0.00337546,6
2103-09-03 17:35:39.750000+00:00,1,0.0,0.0,22.679000000000002,0.0080214,2.0,0.0,0.41,1.215,48.0,-21.1,8.818999999999999,-0.00871898,6
2103-09-03 17:35:40+00:00,0,0.0,0.0,22.679000000000002,0.008352,2.0,0.0,0.41,1.215,88.0,-28.83,8.776,-0.00127688,6
2103-09-03 17:35:40.250000+00:00,0,0.0,0.0,22.679000000000002,0.00919886,4.0,0.0,0.41,1.215,101.0,-33.76,8.734,-0.00406481,6
2103-09-03 17:35:40.500000+00:00,0,0.0,0.0,22.679000000000002,0.00919886,4.0,0.0,0.41,1.215,101.0,-33.76,8.734,-0.00406481,6
2103-09-03 17:35:40.750000+00:00,0,0.0,0.0,22.679000000000002,0.012714399999999999,0.0,0.0,0.41,1.215,79.0,-40.26,8.683,-0.00698937,6
2103-09-03 17:35:41+00:00,0,0.0,0.0,22.679000000000002,0.013643899999999999,0.0,0.0,0.4,1.215,83.0,-40.8,8.63,0.010673100000000001,6
2103-09-03 17:35:41.250000+00:00,0,0.0,0.0,22.679000000000002,0.0170125,0.0,0.0,0.39,1.215,77.0,-43.86,8.576,0.00779218,6
2103-09-03 17:35:41.500000+00:00,0,0.0,0.0,22.679000000000002,0.0214037,0.0,0.0,0.39,1.215,83.0,-39.33,8.522,0.0266161,6
2103-09-03 17:35:41.750000+00:00,0,0.0,0.0,22.679000000000002,0.0241106,0.0,0.0,0.39,1.215,74.0,-40.3,8.466000000000001,0.00699067,6
2103-09-03 17:35:42+00:00,0,0.0,0.0,22.679000000000002,0.0241106,0.0,0.0,0.39,1.215,74.0,-40.3,8.466000000000001,0.00699067,6
2103-09-03 17:35:42.250000+00:00,0,0.0,0.0,22.679000000000002,0.0279796,0.0,0.0,0.39,1.215,49.0,-39.2,8.419,0.00515212,6
2103-09-03 17:35:42.500000+00:00,1,0.0,0.0,22.679000000000002,0.0161053,0.0,0.0,0.39,1.215,40.0,-36.66,8.368,-0.00265932,6
2103-09-03 17:35:42.750000+00:00,0,0.0,0.0,22.679000000000002,0.017963,0.0,0.0,0.39,1.215,49.0,-35.0,8.323,-0.012734700000000002,6
2103-09-03 17:35:43+00:00,0,0.0,0.0,22.679000000000002,0.013837100000000001,0.0,0.0,0.39,1.215,48.0,-35.0,8.277000000000001,-0.0206333,6
2103-09-03 17:35:43.250000+00:00,0,0.0,0.0,22.679000000000002,0.0106541,0.0,0.0,0.4,1.215,23.0,-33.9,8.232000000000001,-0.0245331,6
2103-09-03 17:35:43.500000+00:00,0,0.0,0.0,22.679000000000002,0.0106541,0.0,0.0,0.4,1.215,23.0,-33.9,8.215,-0.0245331,6
2103-09-03 17:35:43.750000+00:00,0,0.0,0.0,22.679000000000002,0.014698300000000001,0.0,0.0,0.41,1.215,19.0,-25.7,8.195,0.013390899999999999,6
2103-09-03 17:35:44+00:00,0,0.0,0.0,22.679000000000002,0.0103281,0.0,0.0,0.41,1.215,25.0,-17.73,8.17,-0.00456842,6
2103-09-03 17:35:44.250000+00:00,0,0.0,0.0,22.679000000000002,0.0115736,0.0,0.0,0.4,1.215,46.0,-16.33,8.148,-0.0075096,6
2103-09-03 17:35:44.500000+00:00,0,0.0,0.0,22.679000000000002,0.0183624,0.0,0.0,0.4,1.215,106.0,-22.2,8.123,-0.015250999999999999,6
2103-09-03 17:35:44.750000+00:00,0,0.0,0.0,22.679000000000002,0.0213354,0.0,0.0,0.39,1.215,100.0,-30.56,8.086,0.00463699,6
2103-09-03 17:35:45+00:00,0,0.0,0.0,22.679000000000002,0.0213354,0.0,0.0,0.39,1.215,100.0,-30.56,8.086,0.00463699,6
2103-09-03 17:35:45.250000+00:00,0,0.0,0.0,22.679000000000002,0.0233708,0.0,0.0,0.39,1.215,113.0,-38.4,8.04,0.00734158,6
2103-09-03 17:35:45.500000+00:00,0,0.0,0.0,22.679000000000002,0.0262926,0.0,0.0,0.39,1.215,86.0,-45.73,7.983,0.029157799999999998,6
2103-09-03 17:35:45.750000+00:00,0,0.0,0.0,22.679000000000002,0.0287202,0.0,0.0,0.39,1.215,58.0,-44.96,7.922999999999999,0.0332981,6
2103-09-03 17:35:46+00:00,0,0.0,0.0,22.679000000000002,0.018341800000000002,0.0,0.0,0.39,1.215,44.0,-37.6,7.87,0.032278100000000004,6
2103-09-03 17:35:46.250000+00:00,0,0.0,0.0,22.679000000000002,0.0172453,0.0,0.0,0.4,1.215,25.0,-29.36,7.831,0.0139454,6
2103-09-03 17:35:46.500000+00:00,0,0.0,0.0,22.679000000000002,0.0172453,0.0,0.0,0.4,1.215,25.0,-29.36,7.831,0.0139454,6
2103-09-03 17:35:46.750000+00:00,0,0.0,0.0,22.679000000000002,0.0097502,1.0,0.0,0.4,1.215,17.0,-21.0,7.8020000000000005,0.011035799999999998,6
2103-09-03 17:35:47+00:00,0,1.0,0.0,22.679000000000002,0.0109347,60.0,0.0,0.39,1.215,-18.0,-12.23,7.78,-0.026228500000000002,6
2103-09-03 17:35:47.250000+00:00,0,5.08,0.0,22.685,0.021299099999999998,181.0,0.0,0.36,1.215,-31.0,-3.93,7.772,-0.0332893,6
2103-09-03 17:35:47.500000+00:00,0,11.58,0.0,22.701,0.018019099999999996,139.0,0.0,0.36,1.215,-5.0,0.0,7.771,-0.0525111,6
2103-09-03 17:35:47.750000+00:00,0,13.01,0.0,22.723000000000003,0.00946719,-7.0,0.0,0.38,1.215,-9.0,0.0,7.771,-0.0420466,6
2103-09-03 17:35:48+00:00,0,13.01,0.0,22.723000000000003,0.00946719,-7.0,0.0,0.38,1.215,-9.0,0.0,7.771,-0.0420466,6
2103-09-03 17:35:48.250000+00:00,0,6.63,0.0,22.738000000000003,-0.0031945999999999997,-23.0,0.0,0.41,1.215,-3.0,0.0,7.772,-0.029784699999999997,6
2103-09-03 17:35:48.500000+00:00,0,0.66,0.0,22.741999999999997,0.00323269,-39.0,0.0,0.4,1.215,-5.0,0.0,7.772,-0.00884277,6
2103-09-03 17:35:48.750000+00:00,0,0.0,0.0,22.741999999999997,0.026490899999999998,-14.0,0.0,0.39,1.215,-15.0,0.0,7.773,0.0142209,6
2103-09-03 17:35:49+00:00,0,0.0,0.0,22.741999999999997,0.024684599999999998,-6.0,0.0,0.38,1.215,96.0,-2.03,7.771,0.0258536,6
2103-09-03 17:35:49.250000+00:00,0,0.0,0.0,22.741999999999997,0.024684599999999998,-6.0,0.0,0.38,1.215,96.0,-2.03,7.771,0.0258536,6
2103-09-03 17:35:49.500000+00:00,0,0.0,0.0,22.741999999999997,0.024676,-5.0,0.0,0.37,1.215,82.0,-13.6,7.754,0.0259091,6
2103-09-03 17:35:49.750000+00:00,0,0.0,0.0,22.741999999999997,0.024676,-4.0,0.0,0.37,1.215,58.0,-14.7,7.737,0.0259091,6
2103-09-03 17:35:50+00:00,0,0.0,0.0,22.741999999999997,0.0311629,-3.0,0.0,0.38,1.215,71.0,-14.63,7.716,0.0216359,6
2103-09-03 17:35:50.250000+00:00,0,0.0,0.0,22.741999999999997,0.0138888,-6.0,0.0,0.4,1.215,51.0,-15.2,7.696000000000001,0.0151369,6
2103-09-03 17:35:50.500000+00:00,0,0.0,0.0,22.741999999999997,0.0138888,-6.0,0.0,0.4,1.215,51.0,-15.2,7.696000000000001,0.0151369,6
